release_tag,release_date,refactoring_type,description,left_files,right_files
androidx-test-1.1.0-beta01,2018-12-07-00,Add Class Annotation,Add Class Annotation @RunWith(AndroidJUnit4.class) in class androidx.test.ui.app.AdvancedSynchronizationTest,testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L33-L98,testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L43;testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L39-L104
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Before in method public setUp() : void from class androidx.test.ui.app.AdvancedSynchronizationTest,testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L71-L81,testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L72;testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L72-L87
androidx-test-1.1.0-beta01,2018-12-07-00,Remove Method Annotation,Remove Method Annotation @Override in method public setUp() : void from class androidx.test.ui.app.AdvancedSynchronizationTest,testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L71;testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L71-L81,testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L72-L87
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @After in method public tearDown() : void from class androidx.test.ui.app.AdvancedSynchronizationTest,testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L83-L87,testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L89;testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L89-L92
androidx-test-1.1.0-beta01,2018-12-07-00,Remove Method Annotation,Remove Method Annotation @Override in method public tearDown() : void from class androidx.test.ui.app.AdvancedSynchronizationTest,testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L83;testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L83-L87,testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L89-L92
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testCountingIdlingResource() : void from class androidx.test.ui.app.AdvancedSynchronizationTest,testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L89-L97,testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L94;testapps/ui_testapp/javatests/androidx/test/ui/app/AdvancedSynchronizationTest.java#L94-L103
androidx-test-1.1.0-beta01,2018-12-07-00,Add Class Annotation,Add Class Annotation @RunWith(AndroidJUnit4.class) in class androidx.test.ui.app.BasicTest,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L39-L118,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L47;testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L43-L120
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Before in method public setUp() : void from class androidx.test.ui.app.BasicTest,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L52-L57,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L51;testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L51-L55
androidx-test-1.1.0-beta01,2018-12-07-00,Remove Method Annotation,Remove Method Annotation @Override in method public setUp() : void from class androidx.test.ui.app.BasicTest,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L52;testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L52-L57,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L51-L55
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testSimpleClickAndCheckText() : void from class androidx.test.ui.app.BasicTest,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L59-L65,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L57;testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L57-L64
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testTypingAndPressBack() : void from class androidx.test.ui.app.BasicTest,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L67-L91,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L66;testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L66-L91
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testClickOnSpinnerItemAmericano() : void from class androidx.test.ui.app.BasicTest,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L93-L106,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L93;testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L93-L107
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testRelativePositionOfViews() : void from class androidx.test.ui.app.BasicTest,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L108-L117,testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L109;testapps/ui_testapp/javatests/androidx/test/ui/app/BasicTest.java#L109-L119
androidx-test-1.1.0-beta01,2018-12-07-00,Add Class Annotation,Add Class Annotation @RunWith(AndroidJUnit4.class) in class androidx.test.ui.app.CursorAdapterTest,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L33-L97,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L38;testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L38-L99
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Before in method public setUp() : void from class androidx.test.ui.app.CursorAdapterTest,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L43-L49,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L42;testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L42-L47
androidx-test-1.1.0-beta01,2018-12-07-00,Remove Method Annotation,Remove Method Annotation @Override in method public setUp() : void from class androidx.test.ui.app.CursorAdapterTest,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L43;testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L43-L49,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L42-L47
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testClickOnFirstCursorItem() : void from class androidx.test.ui.app.CursorAdapterTest,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L51-L67,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L49;testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L49-L66
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testClickOnFirstAndLastItemWithLength7() : void from class androidx.test.ui.app.CursorAdapterTest,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L69-L82,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L68;testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L68-L82
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testClickOnDifferentColumnName() : void from class androidx.test.ui.app.CursorAdapterTest,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L84-L88,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L84;testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L84-L89
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testClickOnColumnNameNotFound() : void from class androidx.test.ui.app.CursorAdapterTest,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L90-L95,testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L91;testapps/ui_testapp/javatests/androidx/test/ui/app/CursorAdapterTest.java#L91-L97
androidx-test-1.1.0-beta01,2018-12-07-00,Add Class Annotation,Add Class Annotation @RunWith(AndroidJUnit4.class) in class androidx.test.ui.app.CustomFailureHandlerTest,testapps/ui_testapp/javatests/androidx/test/ui/app/CustomFailureHandlerTest.java#L31-L77,testapps/ui_testapp/javatests/androidx/test/ui/app/CustomFailureHandlerTest.java#L37;testapps/ui_testapp/javatests/androidx/test/ui/app/CustomFailureHandlerTest.java#L36-L75
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Before in method public setUp() : void from class androidx.test.ui.app.CustomFailureHandlerTest,testapps/ui_testapp/javatests/androidx/test/ui/app/CustomFailureHandlerTest.java#L45-L50,testapps/ui_testapp/javatests/androidx/test/ui/app/CustomFailureHandlerTest.java#L43;testapps/ui_testapp/javatests/androidx/test/ui/app/CustomFailureHandlerTest.java#L43-L47
androidx-test-1.1.0-beta01,2018-12-07-00,Remove Method Annotation,Remove Method Annotation @Override in method public setUp() : void from class androidx.test.ui.app.CustomFailureHandlerTest,testapps/ui_testapp/javatests/androidx/test/ui/app/CustomFailureHandlerTest.java#L45;testapps/ui_testapp/javatests/androidx/test/ui/app/CustomFailureHandlerTest.java#L45-L50,testapps/ui_testapp/javatests/androidx/test/ui/app/CustomFailureHandlerTest.java#L43-L47
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testWithCustomFailureHandler() : void from class androidx.test.ui.app.CustomFailureHandlerTest,testapps/ui_testapp/javatests/androidx/test/ui/app/CustomFailureHandlerTest.java#L52-L59,testapps/ui_testapp/javatests/androidx/test/ui/app/CustomFailureHandlerTest.java#L49;testapps/ui_testapp/javatests/androidx/test/ui/app/CustomFailureHandlerTest.java#L49-L57
androidx-test-1.1.0-beta01,2018-12-07-00,Add Class Annotation,Add Class Annotation @RunWith(AndroidJUnit4.class) in class androidx.test.ui.app.DrawerActionsTest,testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L38-L88,testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L43;testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L42-L88
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testOpenAndCloseDrawer() : void from class androidx.test.ui.app.DrawerActionsTest,testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L54-L68,testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L52;testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L52-L67
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testDrawerOpenAndClick() : void from class androidx.test.ui.app.DrawerActionsTest,testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L70-L87,testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L69;testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L69-L87
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Before in method public setUp() : void from class androidx.test.ui.app.DrawerActionsTest,testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L48-L52,testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L47;testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L47-L50
androidx-test-1.1.0-beta01,2018-12-07-00,Remove Method Annotation,Remove Method Annotation @Override in method protected setUp() : void from class androidx.test.ui.app.DrawerActionsTest,testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L48;testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L48-L52,testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L47-L50
androidx-test-1.1.0-beta01,2018-12-07-00,Change Method Access Modifier,Change Method Access Modifier protected to public in method public setUp() : void from class androidx.test.ui.app.DrawerActionsTest,testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L48-L52,testapps/ui_testapp/javatests/androidx/test/ui/app/DrawerActionsTest.java#L47-L50
androidx-test-1.1.0-beta01,2018-12-07-00,Add Class Annotation,Add Class Annotation @RunWith(AndroidJUnit4.class) in class androidx.test.ui.app.IntentTest,testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L41-L87,testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L47;testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L46-L85
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Before in method public setUp() : void from class androidx.test.ui.app.IntentTest,testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L51-L60,testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L50;testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L50-L58
androidx-test-1.1.0-beta01,2018-12-07-00,Remove Method Annotation,Remove Method Annotation @Override in method public setUp() : void from class androidx.test.ui.app.IntentTest,testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L51;testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L51-L60,testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L50-L58
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @After in method public tearDown() : void from class androidx.test.ui.app.IntentTest,testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L62-L67,testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L60;testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L60-L64
androidx-test-1.1.0-beta01,2018-12-07-00,Remove Method Annotation,Remove Method Annotation @Override in method public tearDown() : void from class androidx.test.ui.app.IntentTest,testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L62;testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L62-L67,testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L60-L64
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testOpenLink() : void from class androidx.test.ui.app.IntentTest,testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L69-L86,testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L66;testapps/ui_testapp/javatests/androidx/test/ui/app/IntentTest.java#L66-L84
androidx-test-1.1.0-beta01,2018-12-07-00,Add Class Annotation,Add Class Annotation @RunWith(AndroidJUnit4.class) in class androidx.test.ui.app.LayoutTest,testapps/ui_testapp/javatests/androidx/test/ui/app/LayoutTest.java#L38-L100,testapps/ui_testapp/javatests/androidx/test/ui/app/LayoutTest.java#L43;testapps/ui_testapp/javatests/androidx/test/ui/app/LayoutTest.java#L42-L100
androidx-test-1.1.0-beta01,2018-12-07-00,Add Method Annotation,Add Method Annotation @Test in method public testLayout() : void from class androidx.test.ui.app.LayoutTest,testapps/ui_testapp/javatests/androidx/test/ui/app/LayoutTest.java#L69-L87,testapps/ui_testapp/javatests/androidx/test/ui/app/LayoutTest.java#L67;testapps/ui_testapp/javatests/androidx/test/ui/app/LayoutTest.java#L67-L86
